4-Jun-25,10:49.2,CME_Delayed,ZN Sep25,B,3,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:43.7,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:38.3,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:37.1,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:31.4,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:28.4,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:27.3,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:15.6,CME_Delayed,ZN Sep25,B,4,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:10.4,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,50:11.8,CME_Delayed,ZN Sep25,S,15,110'160,F,TT SIM,Trading,Eric,Eric,78bebb17-1bd7-4aa0-9eca-2ce9d6476f19,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,8,110'145,F,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,5,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,1,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,1,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,1,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,2,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,21:25.7,CME_Delayed,ZN Sep25,B,2,110'145,P,TT SIM,Trading,Eric,Eric,d5e5d5e5-81c3-4c18-9a55-b269dad21eb6,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
3-Jun-25,06:07.4,CME_Delayed,ZN Sep25,B,2,110'160,F,TT SIM,Trading,Eric,Eric,66a234b1-46cc-40f0-bc8e-da642edf08c9,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
3-Jun-25,06:04.3,CME_Delayed,ZN Sep25,B,1,110'160,P,TT SIM,Trading,Eric,Eric,66a234b1-46cc-40f0-bc8e-da642edf08c9,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
3-Jun-25,06:04.1,CME_Delayed,ZN Sep25,B,7,110'160,P,TT SIM,Trading,Eric,Eric,66a234b1-46cc-40f0-bc8e-da642edf08c9,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
2-Jun-25,57:59.4,CME_Delayed,ZN Jun25,B,8,110'195,F,TT SIM,Trading,SPatoliya,SPatoliya,242fa5f8-9fab-436b-a2b8-0744da0ea991,0400f73d-5572-4c19-af0d-1a7e5189991c
